Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Consultant Pilotage & Contrôle AMOA (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Le Pilote Opérationnel est l’interlocuteur privilégié du client sur les aspects métier, SI et sur la qualité de service rendue par les fournisseurs. D’abord en amont, avec la maîtrise des enjeux du client et son conseil pour un meilleur alignement du business avec les solutions de son SI. Et ensuite en aval, avec le pilotage et le contrôle de l’ensemble des services confiés aux fournisseurs pour atteindre les résultats escomptés.A ce titre, le PO s’assure que le service est fourni avec une meilleure adéquation : contenu, coût, délai et qualité et que le système est opérationnel de façon permanente. Pour ce faire, il a à sa charge la coordination et la mobilisation de l’ensemble des parties prenantes (client, métiers, utilisateurs, exploitant, fournisseurs) pour les concourir à obtenir le résultat souhaité.Le consultant pilotage & Contrôle aura pour missions :Opérationnel applicatifPrioriser, réguler et suivre les demandes des métiers/clientsPiloter la performance des fournisseurs sur son domaineAssurer le maintien en condition opérationnelle des applications et le respect des engagementsCommuniquer et diffuser les informations clés, conseiller et gérer les conflits et les crisesProduire les indicateurs d’activité et de performance.Gestion des évolutions et AMOARecenser, cadrer, valider les besoins clients et l’assister dans la rédaction de l’expression de besoinAnalyser l’impact métier (sur le SI) et opérationnel (planning des livraisons) des évolutions demandéesRéaliser la roadmap d’évolutions en relation avec le métierRéaliser si besoin la recette IT de la solution et participer à la recette métierRéceptionner et qualifier les demandes d’assistance (au besoin), fournir une première analyse des incidents et aiguiller la demande vers les services concernés.Gestion des déploiements applicatifs (M9)Assurer le pilotage des changements avec les métiersRéaliser la recette d’intégration technique, incluant les tests de compatibilité avec les autres composants du SIFaire les demandes et piloter les installations en pré-production et en productionS’assurer du support technique et de la résolution des anomalies pendant la recetteFormaliser la mise en production effective de l’évolutionAnimation des réunions de suivi et des comités opérationnels",CDI,https://www.rekrute.com/offre-emploi-consultant-pilotage-controle-amoa-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127924.html,17/08/2021
Expert Technique JAVA Junior (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :En qualité de développeur, vous serez appelé à collaborer à plusieurs initiatives majeures de l’unité. Ce rôle exige une communication et une interaction avec les multiples clients internes et externes pour veiller à ce que chaque module interagisse adéquatement avec les autres. Le développeur doit également résoudre les problèmes et élaborer de nouvelles améliorations pour atteindre les résultats ciblés. Si vous avez de l’expérience en développement Web et êtes enthousiaste à l’idée de l’apprentissage continu, nous aimerions vous connaître.Fonctions et responsabilités :• Prendre en charge la maintenance évolutive et corrective de la solution.• Réalise l'analyse détaillée/technique, codage, validation (y compris tests automatisés) et documentation des nouvelles fonctions.• Fournir les livrables projets : différents plans, code, documentation requise pour homologation des solutions, scripts pour les tests.• Participer aux différents instances Agile, être proactif et travailler sur les actions d’amélioration continue.",CDI,https://www.rekrute.com/offre-emploi-expert-technique-java-junior-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127923.html,17/08/2021
Ingénieur Analyste BI/ ETL (H/F) - Rabat Technopolis,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de son développement, CGI recrute desingénieurs analystesBI/ETLconfirmés (H/F)Ausein d'une équipe jeuned'esprit et dynamique, vous aurez comme missions:Mener les analyses techniques et fonctionnelles destinées à traduire les besoins du client;Assurerles travaux de conception et de modélisation;Développer la solution / les traitements d'alimentation du DataWareHouse;Organiser et préparer les travaux de recette utilisateurs;Mettre en place les processus d'industrialisation, et rédiger les documents associés",CDI,https://www.rekrute.com/offre-emploi-ingenieur-analyste-bi-etl-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-technopolis-127922.html,17/08/2021
Développeur Back-End Sénior (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :Les rôles et responsabilités pour ce poste sont :Participer à l’analyse technique des besoinsParticiper à l’élaboration du design de la solutionProposer des solutions innovantesImplanter, coder la solution, incluant la réalisation des tests unitairesTravailler dans un esprit de collaboration et de partage avec les autres membres de l’équipeAgir à titre de lead technique d’une équipe de 4 à 6 développeursEncadrer et agir à titre de mentor auprès de coéquipiers plus juniorAppliquer les meilleures pratiques de développement",CDI,https://www.rekrute.com/offre-emploi-developpeur-back-end-senior-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127919.html,17/08/2021
"Leader Technique COBOL - Salé, Technopolis",CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de notre développement, nous recrutons un(e) Leader techniqueCOBOL confirmé (e)Au sein d'une équipe dynamique, vous aurez pour missions:Rédiger des spécifications techniques et fonctionnelles,Encadrerles développeurs,Estimer les évolutions et les correctifs,Support aux développeurs et analyse.",CDI,https://www.rekrute.com/offre-emploi-leader-technique-cobol-recrutement-cgi-technologies-et-solutions-maroc-sale-technopolis-127914.html,17/08/2021
Devops Senior - Casablanca,Altados,"3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Vous avezau minimum 6ans d’expérience en tant qu'Ingenieur Devops , etvous êtes dynamique, curieux et rigoureux.Technologie à maitriser : ElasticSearch, Logstash, Kibana, Jenkins, Ansible, SonarQube, Nagios, Java, Javascript, Python, Linux (CentOS, RHEL), Bash, Haproxy, Docker, Docker- compose, LXC, Cloud (IaaS, PaaS), VMware, vSphere;kubernetes, stack ELK, prometheus/grafana, cloud public tel que AWS et Azure, argoCD, ...Compétences requises : Bonne connaissance fonctionnement OS sous Unix (Linux, MacOS). Maitrise de AWS, GCP, ou Azure. Shell scripting (Bash, ZSH…) Maitrise d’un langage de programmation back-end (Java,Python,C++…) Expériences sur les différents outils de versionning (GitLab, GitHub) Maitrise des outils de conteneurisation tels que Docker et Kubernetes.",Freelance,https://www.rekrute.com/offre-emploi-devops-senior-recrutement-altados-casablanca-127881.html,16/08/2021
Technicien Helpdesk Francophone (H/F) - SALA AL JADIDA,Econocom Maroc,Technopolis, Moins de 1 an ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation : Bac+2/3 en informatique / Réseaux.Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences Techniques:Compétences générales sur la gestion de la relation client.Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1.Windows 8 & 10.Pack MS Office,Outlook",CDI,https://www.rekrute.com/offre-emploi-technicien-helpdesk-francophone-hf-recrutement-econocom-maroc-sala-al-jadida-127820.html,13/08/2021
Data Analyst (English Speaker) - Casablanca,Leyton,Parc Casanearshore Sidi Maârouf Shore 14, De 1 à 3 ans ,Bac +5 et plus,Informatique,"Experience Required:Software engineering degree (Bac+5);1 to 3 years of experience in the same position.Technical Skills:Excellent knowledge of SQL and database;Be able to write complex queries and set up multi-table joins very quickly and without errors;Query data recursively and perform complex calculations;Have a good understanding of database concepts in general and the database system used in the project. At a minimum, the consultant must be able to follow the requests and read and interpret the explanatory plans proposed.Behavioral Skills:Organizational skills, versatility and rigor.Excellent listening, synthesis and analysis skills.Autonomy, interpersonal skills, facilitator.",CDI,https://www.rekrute.com/offre-emploi-data-analyst-english-speaker-recrutement-leyton-casablanca-127810.html,13/08/2021
Technicien Helpdesk (H/F) - Casablanca,Manpower Agences,"Tour Végétale JASMIN | 1, rue des Plateformes - Lot N°123 -20036 – Casablanca", De 1 à 3 ans ,"Bac +2
                                     - Formation spécialisée",Informatique,Poste :• Supervision des ATM (GAB)Supervision des ATM de différents constructeursTraitement des alertes remontés par les ATMMaitrise des applications et outils de supervisionMaitrise des outils de reportingMaintenir un taux de disponibilité élevé des ATM (selon SLA)• Traitement des incidents :Maitriser le niveau N1 de la maintenance des ATMDéclaration et suivi des incidents aux différents constructeursGestion des escalades vers les différents intervenantsClôture des incidents dans le CRM,CDI,https://www.rekrute.com/offre-emploi-technicien-helpdesk-hf-recrutement-manpower-agences-casablanca-127802.html,13/08/2021
Agent Service Desk Francophone (H/F) - SALA AL JADIDA,Econocom Maroc,Technopolis, Débutant ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation : Bac+2/3 en informatique / Réseaux.Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences Techniques:Compétences générales sur la gestion de la relation client.Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1.Windows 8 & 10.Pack MS Office,Outlook.",CDI,https://www.rekrute.com/offre-emploi-agent-service-desk-francophone-hf-recrutement-econocom-maroc-sala-al-jadida-127445.html,12/08/2021
"Leader Technique COBOL - Salé, Technopolis",CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de notre développement, nous recrutons un(e) Leader techniqueCOBOL confirmé (e)Au sein d'une équipe dynamique, vous aurez pour missions:Rédiger des spécifications techniques et fonctionnelles,Encadrerles développeurs,Estimer les évolutions et les correctifs,Support aux développeurs et analyse.",CDI,https://www.rekrute.com/offre-emploi-leader-technique-cobol-recrutement-cgi-technologies-et-solutions-maroc-sale-technopolis-127756.html,11/08/2021
Bid manager ( Pre-sales) - Casablanca,Atos ,Parc Casanearshore Sidi Maârouf, De 1 à 3 ans ,"Bac +5 et plus
                                     - Master",Informatique,"Titulaire d'un Bac+5 (en informatique idéalement), vous témoignez de/d' :- Une première expérience dans un poste similaire- Un background académique ou professionnel en IT- Une bonne connaissance des préceptes de l'avant-vente- Communication orale et écrite impeccable et efficace,- Capacité d’animation des réunions de travail- Bonne résistance au stress- Bon niveau d’anglais pour la communication",CDI,https://www.rekrute.com/offre-emploi-bid-manager-pre-sales-recrutement-atos-casablanca-127753.html,11/08/2021
Ingénieur Support Monétique (H/F) - Casablanca,S2M,Casa Nearshore Park, De 3 à 5 ans ,Bac +5 et plus,Informatique,"Lauréat d'une école d'ingénierie en développement Informatique, vous justifiez entre 4 an et 7 ans d'expérience dans la gestion de la relation client,Vous avez une solide connaissance des environnements techniques suivants:SQL, PL/SQL,C/C++Pro*COracle Forms,Oracle Report,Oracle (Administration &Tuning),UNIX.Vous êtes dotés de bonnes capacités communicationnelles et rédactionnelles,Vous avez un bon niveau en français et en anglais à l’écrit comme à l’oral (l’arabe classique serait un plus).",CDI,https://www.rekrute.com/offre-emploi-ingenieur-support-monetique-hf-recrutement-s2m-casablanca-127745.html,11/08/2021
